TimeGenerated,AccountName,DeviceName,ProcessCommandLine,InitiatingProcessCommandLine,FolderPath,FileName
"Sep 9, 2026 10:56:40 PM",system,sql-labuser,"""SenseIR.exe"" ""OfflineSenseIR"" ""2304"" ""eyJDb21tYW5kSWQiOiIiLCJEb3dubG9hZEZpbGVBY3Rpb25Db25maWciOm51bGwsIkRvd25sb2FkVHJ1c3RlZENlcnRpZmljYXRlc0NoYWlucyI6bnVsbCwiRW5hYmxlU2xlZXBTdXNwZW5zaW9uIjowLCJNYXhXYWl0Rm9yTmV3QWN0aW9uc0luTXMiOjEyNjAwMDAsIk9yZ0lkIjoiIiwiUnVuUHNTY3JpcHRBY3Rpb25Db25maWciOnsiZW5hYmxlIjp0cnVlfSwiYWNjZXB0U2ltdWxhdG9yU2lnbmluZyI6MCwib2ZmbGluZUlyUGlwZUhhbmRsZSI6Mzg4OH0=""",MsSense.exe,C:\Program Files\Windows Defender Advanced Threat Protection\SenseIR.exe,SenseIR.exe
"Sep 9, 2026 10:50:03 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey C0B8AA56-CEA6-CE3B-7AC9-E1B931B92035 ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 10:46:06 PM",system,sql-labuser,"""MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler",svchost.exe -k netsvcs -p -s Schedule,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,MicrosoftEdgeUpdate.exe
"Sep 9, 2026 10:44:26 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,BfeToolWin8.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:44:26 PM",system,sql-labuser,BfeToolWin8.exe,WindowsAzureGuestAgent.exe,C:\WindowsAzure\Packages\BfeToolWin8.exe,BfeToolWin8.exe
"Sep 9, 2026 10:37:58 PM",network service,sql-labuser,sppsvc.exe,services.exe,C:\Windows\System32\sppsvc.exe,sppsvc.exe
"Sep 9, 2026 10:34:58 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey BBD138D7-13CD-7A7A-81F0-7AA194AF73E2 ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 10:29:24 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,BfeToolWin8.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:29:24 PM",system,sql-labuser,BfeToolWin8.exe,WindowsAzureGuestAgent.exe,C:\WindowsAzure\Packages\BfeToolWin8.exe,BfeToolWin8.exe
"Sep 9, 2026 10:24:47 PM",system,sql-labuser,"""MicrosoftEdgeUpdate.exe"" /ua /installsource core","""MicrosoftEdgeUpdate.exe"" /c",C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,MicrosoftEdgeUpdate.exe
"Sep 9, 2026 10:24:06 PM",system,sql-labuser,TiWorker.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.9156_none_a546383f7734e5e5\TiWorker.exe,TiWorker.exe
"Sep 9, 2026 10:24:06 PM",system,sql-labuser,TrustedInstaller.exe,services.exe,C:\Windows\servicing\TrustedInstaller.exe,TrustedInstaller.exe
"Sep 9, 2026 10:23:08 PM",system,sql-labuser,"""MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler",svchost.exe -k netsvcs -p -s Schedule,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,MicrosoftEdgeUpdate.exe
"Sep 9, 2026 10:19:53 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey B859B6EC-991A-DB4D-1B56-346730826E68 ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 10:18:46 PM",system,sql-labuser,"""usoclient.exe"" StartScan",svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\UsoClient.exe,UsoClient.exe
"Sep 9, 2026 10:18:02 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""dmclient.exe"" utcwnf",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:18:02 PM",system,sql-labuser,"""dmclient.exe"" utcwnf",svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\dmclient.exe,dmclient.exe
"Sep 9, 2026 10:18:02 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:18:02 PM",system,sql-labuser,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 9, 2026 10:17:58 PM",system,sql-labuser,"""MoUsoCoreWorker.exe"" useprivatenamespaces",svchost.exe -k netsvcs -p -s UsoSvc,C:\Windows\UUS\amd64\MoUsoCoreWorker.exe,MoUsoCoreWorker.exe
"Sep 9, 2026 10:17:56 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:17:56 PM",system,sql-labuser,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 9, 2026 10:17:45 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:17:45 PM",system,sql-labuser,gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 9, 2026 10:17:24 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:17:23 PM",system,sql-labuser,gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 9, 2026 10:17:06 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a AuditSecureProtocol -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:17:06 PM",system,sql-labuser,gc_worker.exe -a AuditSecureProtocol -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 9, 2026 10:17:00 PM",system,sql-labuser,"secedit.exe /export /cfg ""C:\Windows\system32\config\systemprofile\AppData\Local\AzureSecurityPack\secedit.inf""",gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\SecEdit.exe,SecEdit.exe
"Sep 9, 2026 10:16:53 PM",system,sql-labuser,"secedit.exe /export /cfg ""C:\Windows\system32\config\systemprofile\AppData\Local\AzureSecurityPack\secedit.inf""",gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\SecEdit.exe,SecEdit.exe
"Sep 9, 2026 10:16:48 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:16:48 PM",system,sql-labuser,gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 9, 2026 10:15:57 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,cmd.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:15:57 PM",system,sql-labuser,cmd.exe,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip",C:\Windows\System32\cmd.exe,cmd.exe
"Sep 9, 2026 10:15:46 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:15:46 PM",system,sql-labuser,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip",WaAppAgent.exe,C:\WindowsAzure\Packages\CollectGuestLogs.exe,CollectGuestLogs.exe
"Sep 9, 2026 10:15:45 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""FindVolume.exe"" /label ""Temporary Storage""",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:15:45 PM",system,sql-labuser,"""FindVolume.exe"" /label ""Temporary Storage""",WaAppAgent.exe,C:\WindowsAzure\Packages\FindVolume\FindVolume.exe,FindVolume.exe
"Sep 9, 2026 10:14:26 PM",system,sql-labuser,wmiprvse.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\System32\wbem\WmiPrvSE.exe,WmiPrvSE.exe
"Sep 9, 2026 10:14:25 PM",network service,sql-labuser,sppsvc.exe,services.exe,C:\Windows\System32\sppsvc.exe,sppsvc.exe
"Sep 9, 2026 10:14:23 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,BfeToolWin8.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:14:23 PM",system,sql-labuser,BfeToolWin8.exe,WindowsAzureGuestAgent.exe,C:\WindowsAzure\Packages\BfeToolWin8.exe,BfeToolWin8.exe
"Sep 9, 2026 10:14:02 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,sdbinst.exe -m -bg,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:14:02 PM",system,sql-labuser,sdbinst.exe -m -bg,svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc,C:\Windows\System32\sdbinst.exe,sdbinst.exe
"Sep 9, 2026 10:13:47 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""MpCmdRun.exe"" -IdleTask -TaskName WdVerification",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:13:47 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""MpCmdRun.exe"" Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:13:47 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""MpCmdRun.exe"" -IdleTask -TaskName WdCleanup",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:13:47 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""MpCmdRun.exe"" -IdleTask -TaskName WdCacheMaintenance",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 10:13:47 PM",system,sql-labuser,"""MpCmdRun.exe"" -IdleTask -TaskName WdCleanup",svchost.exe -k netsvcs -p -s Schedule,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 10:13:47 PM",system,sql-labuser,"""MpCmdRun.exe"" -IdleTask -TaskName WdCacheMaintenance",svchost.exe -k netsvcs -p -s Schedule,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 10:13:47 PM",system,sql-labuser,"""MpCmdRun.exe"" Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob",svchost.exe -k netsvcs -p -s Schedule,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 10:13:47 PM",system,sql-labuser,"""MpCmdRun.exe"" -IdleTask -TaskName WdVerification",svchost.exe -k netsvcs -p -s Schedule,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 10:07:44 PM",network service,sql-labuser,sppsvc.exe,services.exe,C:\Windows\System32\sppsvc.exe,sppsvc.exe
"Sep 9, 2026 10:04:48 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey 9A136715-1572-A979-F806-CDECBB68FB48 ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 9:59:21 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,BfeToolWin8.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 9:59:21 PM",system,sql-labuser,BfeToolWin8.exe,WindowsAzureGuestAgent.exe,C:\WindowsAzure\Packages\BfeToolWin8.exe,BfeToolWin8.exe
"Sep 9, 2026 9:49:43 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey 6A964A85-C481-131D-63C8-6E0278B10FDF ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 9:46:06 PM",system,sql-labuser,"""MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler",svchost.exe -k netsvcs -p -s Schedule,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,MicrosoftEdgeUpdate.exe
"Sep 9, 2026 9:44:20 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,BfeToolWin8.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 9:44:20 PM",system,sql-labuser,BfeToolWin8.exe,WindowsAzureGuestAgent.exe,C:\WindowsAzure\Packages\BfeToolWin8.exe,BfeToolWin8.exe
"Sep 9, 2026 9:34:38 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey 59A0B532-B407-7240-2FEE-B02466E6E0F2 ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 9:33:47 PM",network service,sql-labuser,sppsvc.exe,services.exe,C:\Windows\System32\sppsvc.exe,sppsvc.exe
"Sep 9, 2026 9:33:00 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""dmclient.exe"" utcwnf",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 9:33:00 PM",system,sql-labuser,"""dmclient.exe"" utcwnf",svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\dmclient.exe,dmclient.exe
"Sep 9, 2026 9:32:21 PM",network service,sql-labuser,wmiprvse.exe -secured -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\System32\wbem\WmiPrvSE.exe,WmiPrvSE.exe
"Sep 9, 2026 9:32:21 PM",system,sql-labuser,"cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Windows\SystemTemp\RES2617.tmp"" ""c:\Windows\SystemTemp\m4liukd0\CSC4BFF5B5FDE1B4617888087C02D46E945.TMP""","""csc.exe"" /noconfig /fullpaths @""C:\Windows\SystemTemp\m4liukd0\m4liukd0.cmdline""",C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,cvtres.exe
"Sep 9, 2026 9:32:21 PM",system,sql-labuser,"""csc.exe"" /noconfig /fullpaths @""C:\Windows\SystemTemp\m4liukd0\m4liukd0.cmdline""","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\fc19515e-4fbb-46d1-b1f4-a28b394632fe.ps1' }""",C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe
"Sep 9, 2026 9:32:10 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\fc19515e-4fbb-46d1-b1f4-a28b394632fe.ps1' }""",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 9:32:10 PM",system,sql-labuser,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\fc19515e-4fbb-46d1-b1f4-a28b394632fe.ps1' }""","""SenseIR.exe"" ""OfflineSenseIR"" ""3832"" ""eyJDb21tYW5kSWQiOiIiLCJEb3dubG9hZEZpbGVBY3Rpb25Db25maWciOm51bGwsIkRvd25sb2FkVHJ1c3RlZENlcnRpZmljYXRlc0NoYWlucyI6bnVsbCwiRW5hYmxlU2xlZXBTdXNwZW5zaW9uIjowLCJNYXhXYWl0Rm9yTmV3QWN0aW9uc0luTXMiOjEyNjAwMDAsIk9yZ0lkIjoiIiwiUnVuUHNTY3JpcHRBY3Rpb25Db25maWciOnsiZW5hYmxlIjp0cnVlfSwiYWNjZXB0U2ltdWxhdG9yU2lnbmluZyI6MCwib2ZmbGluZUlyUGlwZUhhbmRsZSI6MzYyOH0=""",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 9, 2026 9:29:19 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,BfeToolWin8.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 9:29:19 PM",system,sql-labuser,BfeToolWin8.exe,WindowsAzureGuestAgent.exe,C:\WindowsAzure\Packages\BfeToolWin8.exe,BfeToolWin8.exe
"Sep 9, 2026 9:28:29 PM",network service,sql-labuser,sppsvc.exe,services.exe,C:\Windows\System32\sppsvc.exe,sppsvc.exe
"Sep 9, 2026 9:24:47 PM",system,sql-labuser,"""MicrosoftEdgeUpdate.exe"" /ua /installsource core","""MicrosoftEdgeUpdate.exe"" /c",C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,MicrosoftEdgeUpdate.exe
"Sep 9, 2026 9:24:06 PM",system,sql-labuser,TiWorker.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.9156_none_a546383f7734e5e5\TiWorker.exe,TiWorker.exe
"Sep 9, 2026 9:24:06 PM",system,sql-labuser,TrustedInstaller.exe,services.exe,C:\Windows\servicing\TrustedInstaller.exe,TrustedInstaller.exe
"Sep 9, 2026 9:24:06 PM",network service,sql-labuser,wmiprvse.exe -secured -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\System32\wbem\WmiPrvSE.exe,WmiPrvSE.exe
"Sep 9, 2026 9:23:08 PM",system,sql-labuser,"""MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler",svchost.exe -k netsvcs -p -s Schedule,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,MicrosoftEdgeUpdate.exe
"Sep 9, 2026 9:19:33 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey 7D0AA906-2A27-28E3-030F-CF8C6685DB54 ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 9, 2026 9:17:58 PM",system,sql-labuser,"""MoUsoCoreWorker.exe"" useprivatenamespaces",svchost.exe -k netsvcs -p -s UsoSvc,C:\Windows\UUS\amd64\MoUsoCoreWorker.exe,MoUsoCoreWorker.exe
"Sep 9, 2026 9:17:41 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 9:17:41 PM",system,sql-labuser,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 9, 2026 9:17:38 PM",local service,sql-labuser,wmiprvse.exe -secured -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\System32\wbem\WmiPrvSE.exe,WmiPrvSE.exe
"Sep 9, 2026 9:17:35 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 9:17:35 PM",system,sql-labuser,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 9, 2026 9:17:24 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 9:17:24 PM",system,sql-labuser,gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 9, 2026 9:17:06 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 9, 2026 9:17:06 PM",system,sql-labuser,gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 9, 2026 9:16:49 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a AuditSecureProtocol -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
